variant benchmark kernel_index ipc_base ipc_tuned ipc_gain_pct read_base read_tuned read_change_pct write_base write_tuned write_change_pct ipc_gain_class read_change_class write_change_class
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 23 17.6142 17.5962 -0.102 93584 51858 -44.587 1885 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 24 17.5762 17.6062 0.171 97708 53962 -44.772 2030 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 25 17.5942 17.6243 0.171 101748 56232 -44.734 2120 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 26 17.6142 17.5962 -0.102 105792 58513 -44.691 2145 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 27 17.5762 17.6062 0.171 109916 60617 -44.852 2290 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 28 17.5942 17.6243 0.171 113956 62887 -44.815 2380 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 29 17.6142 17.5962 -0.102 118000 65168 -44.773 2405 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 30 17.5762 17.6062 0.171 122124 67272 -44.915 2550 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 31 17.6002 17.6102 0.057 126147 69521 -44.889 2622 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 32 17.5802 17.5942 0.080 130120 71590 -44.982 2628 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 33 17.5942 17.6243 0.171 134160 73860 -44.946 2718 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 34 17.5762 17.6062 0.171 138284 75964 -45.067 2863 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 35 17.6142 17.5962 -0.102 142328 78245 -45.025 2888 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 36 17.5862 17.6142 0.159 146346 80527 -44.975 2954 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 37 17.6002 17.6062 0.034 150369 82631 -45.048 3026 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 38 17.5802 17.5962 0.091 154342 84912 -44.985 3032 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 39 17.5942 17.6142 0.114 158382 87194 -44.947 3122 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 40 17.5762 17.6062 0.171 162506 89298 -45.049 3267 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 41 17.6665 17.6263 -0.228 166616 91289 -45.210 3334 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 42 17.5802 17.6102 0.171 170581 93572 -45.145 3442 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 43 17.5484 17.6403 0.524 174596 95620 -45.234 3449 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 44 17.6263 17.6705 0.251 178734 97874 -45.240 3530 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 45 17.5862 17.6564 0.399 182894 100341 -45.137 3734 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 46 17.5802 17.6283 0.274 186910 102542 -45.138 3791 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 47 17.5962 17.6203 0.137 190987 104786 -45.134 3870 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 48 17.5962 17.6403 0.251 195018 106770 -45.251 4033 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 49 17.6042 17.6163 0.069 198860 108972 -45.202 4033 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 50 17.6183 17.6203 0.011 202855 111216 -45.175 4127 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 51 17.3439 17.6002 1.478 207061 113433 -45.218 4287 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 52 17.5782 17.6163 0.217 211100 115751 -45.168 4363 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 53 17.5683 17.5922 0.136 215198 117818 -45.251 4406 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 54 17.5982 17.6383 0.228 219208 120068 -45.226 4595 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 55 17.5523 17.6203 0.387 223336 122188 -45.290 4772 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 56 17.6504 17.5922 -0.330 227298 124255 -45.334 4790 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 57 17.3439 17.6383 1.697 231504 126505 -45.355 4950 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 58 17.5782 17.6203 0.240 235543 128625 -45.392 5026 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 59 17.5683 17.5922 0.136 239641 130692 -45.463 5069 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 60 17.5982 17.6383 0.228 243651 132942 -45.438 5258 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 61 17.6082 17.6363 0.160 247641 134997 -45.487 5265 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 62 17.5962 17.6605 0.365 251718 137105 -45.532 5344 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 63 17.5982 17.6283 0.171 255728 139363 -45.503 5533 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 64 17.6082 17.6363 0.160 259718 141418 -45.549 5540 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 65 17.5962 17.6605 0.365 263795 143526 -45.592 5619 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 66 17.5982 17.6283 0.171 267805 145784 -45.563 5808 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 67 17.6082 17.6363 0.160 271795 147839 -45.606 5815 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 68 17.5962 17.6605 0.365 275872 149947 -45.646 5894 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 69 17.5982 17.6283 0.171 279882 152205 -45.618 6083 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 70 17.6082 17.6363 0.160 283872 154260 -45.659 6090 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 71 17.6504 17.6504 0.000 287834 156555 -45.609 6108 0 -100.000 neutral better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 72 17.5802 17.6323 0.296 291850 158720 -45.616 6165 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 73 17.2954 17.4455 0.868 296158 160895 -45.673 6475 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 74 17.4731 17.5822 0.624 300582 162962 -45.785 6716 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 75 17.5683 17.5166 -0.294 304783 165164 -45.809 7035 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 76 17.5146 17.5882 0.420 309060 167141 -45.920 7426 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 77 17.5623 17.5862 0.136 313395 169208 -46.008 7798 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 78 17.5583 17.6867 0.731 317601 171410 -46.030 8080 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 79 17.5503 17.5882 0.216 321905 173387 -46.137 8434 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 80 17.5324 17.5862 0.307 326366 175454 -46.240 8735 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 81 17.5205 17.6263 0.604 330598 177725 -46.241 9153 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 82 17.5424 17.6383 0.547 334969 179865 -46.304 9522 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 83 17.3575 17.5802 1.283 339441 182099 -46.353 9813 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 84 17.5324 17.5543 0.125 343744 184367 -46.365 10160 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 85 17.5324 17.5842 0.295 348123 186455 -46.440 10497 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 86 17.5583 17.5126 -0.260 352425 188325 -46.563 10816 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 87 17.5603 17.5882 0.159 356700 190498 -46.594 11160 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 88 17.477 17.5663 0.511 361148 192828 -46.607 11551 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 89 17.2993 17.6283 1.902 365670 195084 -46.650 11783 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 90 17.4357 17.5882 0.875 370009 197257 -46.689 12191 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 91 17.5942 17.6203 0.148 374197 199355 -46.725 12563 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 92 17.5503 17.5205 -0.170 378404 201556 -46.735 12839 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 93 17.5484 17.6203 0.410 382819 203774 -46.770 13258 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 94 17.5324 17.5663 0.193 387220 205806 -46.850 13596 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 95 17.5305 17.5882 0.329 391536 208047 -46.864 13879 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 96 17.5663 17.6203 0.307 395874 210265 -46.886 14298 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 97 17.5942 17.5663 -0.159 400062 212297 -46.934 14670 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 98 17.5503 17.5882 0.216 404269 214538 -46.932 14946 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 99 17.5484 17.6203 0.410 408684 216756 -46.962 15365 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 100 17.5324 17.5663 0.193 413085 218788 -47.036 15703 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 101 17.4593 17.5762 0.670 417558 221030 -47.066 16107 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 102 17.5902 17.5205 -0.396 421782 223231 -47.074 16429 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 103 17.5324 17.6163 0.479 426183 225192 -47.161 16767 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 104 17.4593 17.5762 0.670 430656 227434 -47.189 17171 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 105 17.5902 17.5205 -0.396 434880 229635 -47.196 17493 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 106 17.5324 17.6163 0.479 439281 231596 -47.278 17831 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 107 17.4593 17.5762 0.670 443754 233838 -47.305 18235 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 108 17.5902 17.5205 -0.396 447978 236039 -47.310 18557 0 -100.000 worse better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 109 17.5324 17.6163 0.479 452379 238000 -47.389 18895 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 110 17.4593 17.5762 0.670 456852 240242 -47.414 19299 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 111 17.5643 17.6062 0.239 461158 242417 -47.433 19680 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 112 17.5583 17.6303 0.410 465629 244752 -47.436 20006 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 113 17.3672 17.4004 0.191 470210 247046 -47.460 20420 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 114 17.377 17.418 0.236 474970 249258 -47.521 20960 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 115 17.4475 17.4889 0.237 479578 251433 -47.572 21354 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 116 17.4908 17.5166 0.148 484262 253674 -47.616 21766 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 117 17.3867 17.3984 0.067 488916 255942 -47.651 22262 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 118 17.4691 17.6122 0.819 493562 258371 -47.652 22566 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 119 17.4278 17.5166 0.510 498230 260612 -47.692 23046 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 120 17.3264 17.3984 0.416 502934 262880 -47.731 23596 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 121 17.4475 17.4711 0.135 507639 265047 -47.788 24048 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 122 17.3303 17.4141 0.484 512287 267327 -47.817 24558 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 123 17.4632 17.5225 0.340 516859 269554 -47.848 24829 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 124 17.4396 17.4632 0.135 521496 271635 -47.912 25255 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 125 17.3283 17.4141 0.495 526229 273859 -47.958 25796 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 126 17.4318 17.5503 0.680 530811 276369 -47.935 26156 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 127 17.3984 17.5762 1.022 535478 278724 -47.949 26438 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 128 17.3283 17.4239 0.552 540194 281046 -47.973 26993 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 129 17.4161 17.5543 0.794 544813 283148 -48.028 27304 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 130 17.4416 17.5762 0.772 549454 285503 -48.039 27774 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 1 16.2309 16.1766 -0.335 4761 3470 -27.116 434 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 2 17.2089 17.1783 -0.178 8788 5833 -33.625 475 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 3 17.3245 17.2974 -0.156 12733 8211 -35.514 476 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 4 17.3478 17.3555 0.044 16757 10619 -36.629 556 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 5 17.3478 17.3303 -0.101 20774 12870 -38.048 623 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 6 17.5802 17.5882 0.046 24747 15248 -38.384 629 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 7 17.5942 17.5962 0.011 28787 17656 -38.667 719 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 8 17.5762 17.6203 0.251 32911 19907 -39.513 864 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 9 17.6142 17.5882 -0.148 36955 22285 -39.697 889 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 10 17.5862 17.5962 0.057 40973 24693 -39.733 955 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 11 17.5802 17.6303 0.285 44946 26991 -39.948 961 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 12 17.5942 17.5842 -0.057 48986 29306 -40.175 1051 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 13 17.5762 17.6203 0.251 53110 31557 -40.582 1196 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 14 17.6142 17.5882 -0.148 57154 33935 -40.625 1221 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 15 17.5862 17.5962 0.057 61172 36343 -40.589 1287 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 16 17.6002 17.6203 0.114 65195 38594 -40.802 1359 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 17 17.5802 17.5882 0.046 69168 40972 -40.765 1365 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 18 17.5942 17.5962 0.011 73208 43380 -40.744 1455 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 19 17.5762 17.6203 0.251 77332 45631 -40.993 1600 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 20 17.6142 17.5882 -0.148 81376 48009 -41.003 1625 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 21 17.5762 17.6203 0.251 85500 50260 -41.216 1770 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 22 17.5942 17.5842 -0.057 89540 52575 -41.283 1860 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 23 17.6142 17.5882 -0.148 93584 54953 -41.279 1885 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 24 17.5762 17.6203 0.251 97708 57204 -41.454 2030 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 25 17.5942 17.5842 -0.057 101748 59519 -41.504 2120 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 26 17.6142 17.5882 -0.148 105792 61897 -41.492 2145 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 27 17.5762 17.6203 0.251 109916 64148 -41.639 2290 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 28 17.5942 17.5842 -0.057 113956 66463 -41.677 2380 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 29 17.6142 17.5882 -0.148 118000 68841 -41.660 2405 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 30 17.5762 17.6203 0.251 122124 71092 -41.787 2550 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 31 17.6002 17.5882 -0.068 126147 73455 -41.770 2622 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 32 17.5802 17.6303 0.285 130120 75753 -41.782 2628 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 33 17.5942 17.5842 -0.057 134160 78068 -41.810 2718 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 34 17.5762 17.6203 0.251 138284 80319 -41.917 2863 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 35 17.6142 17.5882 -0.148 142328 82697 -41.897 2888 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 36 17.5862 17.5962 0.057 146346 85105 -41.847 2954 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 37 17.6002 17.6203 0.114 150369 87356 -41.906 3026 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 38 17.5802 17.5882 0.046 154342 89734 -41.860 3032 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 39 17.5942 17.5962 0.011 158382 92142 -41.823 3122 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 40 17.5762 17.6203 0.251 162506 94393 -41.914 3267 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 41 17.6665 17.6524 -0.080 166616 96710 -41.956 3334 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 42 17.5802 17.6363 0.319 170581 99262 -41.809 3442 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 43 17.5484 17.5623 0.079 174596 101441 -41.900 3449 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 44 17.6263 17.709 0.469 178734 103817 -41.915 3530 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 45 17.5862 17.6283 0.239 182894 106068 -42.006 3734 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 46 17.5802 17.5643 -0.090 186910 108216 -42.103 3791 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 47 17.5962 17.6243 0.160 190987 110535 -42.124 3870 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 48 17.5962 17.6323 0.205 195018 112711 -42.205 4033 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 49 17.6042 17.5643 -0.227 198860 114859 -42.241 4033 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 50 17.6183 17.6243 0.034 202855 117178 -42.236 4127 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 51 17.3439 17.6062 1.512 207061 119655 -42.213 4287 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 52 17.5782 17.6383 0.342 211100 122007 -42.204 4363 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 53 17.5683 17.6183 0.285 215198 124296 -42.241 4406 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 54 17.5982 17.6303 0.182 219208 126599 -42.247 4595 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 55 17.5523 17.6585 0.605 223336 128847 -42.308 4772 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 56 17.6504 17.6183 -0.182 227298 131136 -42.307 4790 0 -100.000 worse better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 57 17.3439 17.6303 1.651 231504 133439 -42.360 4950 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 58 17.5782 17.6585 0.457 235543 135687 -42.394 5026 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 59 17.5683 17.6183 0.285 239641 137976 -42.424 5069 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 60 17.5982 17.6303 0.182 243651 140279 -42.426 5258 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 streamcluster-rodinia-2.0-ft 61 17.6082 17.5882 -0.114 247641 142374 -42.508 5265 0 -100.000 worse better better
